id,bus_type,operation_company,line_name,weekday_rate,saturday_rate,holiday_rate,note,created_at,updated_at
1565,1,関東バス（株）,阿02,43.0,26.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1566,1,関東バス（株）,阿03,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1567,1,関東バス（株）,阿04,11.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1568,1,関東バス（株）,阿05,10.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1569,1,関東バス（株）,阿45,81.0,75.0,73.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1570,1,関東バス（株）,阿50,79.0,73.0,68.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1571,1,関東バス（株）,烏01,42.0,41.0,37.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1572,1,関東バス（株）,荻05,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1573,1,関東バス（株）,荻06,88.0,88.0,69.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1574,1,関東バス（株）,荻07,29.0,29.0,34.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1575,1,関東バス（株）,荻10,122.0,116.0,98.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1576,1,関東バス（株）,荻11,21.0,19.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1577,1,関東バス（株）,荻12,105.0,97.0,97.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1578,1,関東バス（株）,荻30,81.0,50.0,41.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1579,1,関東バス（株）,荻31,71.0,52.0,51.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1580,1,関東バス（株）,荻32,92.0,82.0,75.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1581,1,関東バス（株）,荻34,92.0,82.0,74.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1582,1,関東バス（株）,荻35,2.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1583,1,関東バス（株）,荻36,89.0,80.0,74.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1584,1,関東バス（株）,荻40,62.0,63.0,64.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1585,1,関東バス（株）,荻51,65.0,65.0,65.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1586,1,関東バス（株）,荻53,116.0,96.0,79.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1587,1,関東バス（株）,荻54,102.0,98.0,94.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1588,1,関東バス（株）,荻56,20.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1589,1,関東バス（株）,荻58,43.0,47.0,45.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1590,1,関東バス（株）,荻60,177.0,135.0,45.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1591,1,関東バス（株）,荻71,0.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1592,1,関東バス（株）,花09,0.0,18.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1593,1,関東バス（株）,吉50,50.0,3.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1594,1,関東バス（株）,吉51,26.0,15.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1595,1,関東バス（株）,吉52,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1596,1,関東バス（株）,吉53,129.0,98.0,100.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1597,1,関東バス（株）,吉55,15.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1598,1,関東バス（株）,吉72,9.0,7.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1599,1,関東バス（株）,吉73,92.0,87.0,84.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1600,1,関東バス（株）,吉74,16.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1601,1,関東バス（株）,吉80,12.0,11.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1602,1,関東バス（株）,吉祥寺・羽田空港,19.0,19.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1603,1,関東バス（株）,境12,56.0,45.0,32.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1604,1,関東バス（株）,境16,25.0,22.0,23.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1605,1,関東バス（株）,高43,36.0,30.0,30.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1606,1,関東バス（株）,高45,42.0,42.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1607,1,関東バス（株）,高60,78.0,71.0,71.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1608,1,関東バス（株）,高63,24.0,19.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1609,1,関東バス（株）,高70,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1610,1,関東バス（株）,三鷹駅～銀座線,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1611,1,関東バス（株）,宿02,56.0,54.0,54.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1612,1,関東バス（株）,宿05,57.0,49.0,54.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1613,1,関東バス（株）,宿08,56.0,56.0,70.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1614,1,関東バス（株）,新02,35.0,35.0,35.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1615,1,関東バス（株）,西01,25.0,24.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1616,1,関東バス（株）,西02,109.0,106.0,82.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1617,1,関東バス（株）,西03,54.0,50.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1618,1,関東バス（株）,西10,111.0,98.0,93.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1619,1,関東バス（株）,西20,10.0,11.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1620,1,関東バス（株）,西50,81.0,71.0,59.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1621,1,関東バス（株）,赤31,31.0,25.0,25.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1622,1,関東バス（株）,鷹01,151.0,99.0,99.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1623,1,関東バス（株）,鷹02,64.0,46.0,46.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1624,1,関東バス（株）,鷹03,31.0,25.0,25.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1625,1,関東バス（株）,鷹04,0.0,0.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1626,1,関東バス（株）,鷹10,48.0,37.0,31.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1627,1,関東バス（株）,鷹11,17.0,5.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1628,1,関東バス（株）,鷹13,128.0,128.0,92.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1629,1,関東バス（株）,鷹15,8.0,8.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1630,1,関東バス（株）,鷹21,10.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1631,1,関東バス（株）,鷹25,23.0,23.0,23.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1632,1,関東バス（株）,鷹30,75.0,75.0,54.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1633,1,関東バス（株）,鷹31,5.0,5.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1634,1,関東バス（株）,鷹33,21.0,21.0,22.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1635,1,関東バス（株）,鷹34,39.0,28.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1636,1,関東バス（株）,鷹40,39.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1637,1,関東バス（株）,池11,31.0,34.0,34.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1638,1,関東バス（株）,中01,101.0,118.0,69.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1639,1,関東バス（株）,中10,2.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1640,1,関東バス（株）,中12,76.0,89.0,89.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1641,1,関東バス（株）,中20,19.0,9.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1642,1,関東バス（株）,中24,23.0,25.0,25.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1643,1,関東バス（株）,中27,90.0,85.0,85.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1644,1,関東バス（株）,中35,87.0,61.0,61.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1645,1,関東バス（株）,中36,47.0,49.0,49.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1646,1,関東バス（株）,中41,97.0,90.0,90.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1647,1,関東バス（株）,東京ミッドナイトエクスプレス京都号,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1648,1,関東バス（株）,百01,12.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1649,1,（株）シティバス立川,立川駅～羽田空港線,9.0,9.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1650,1,銀河鉄道（株）,ぎんてつ小金井循環線,18.0,18.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1651,1,銀河鉄道（株）,小平学校線,5.0,5.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1652,1,銀河鉄道（株）,東村山青葉恩多町線,62.0,56.0,56.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1653,1,江ノ電バス藤沢,レイク＆ポート号,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1654,1,江ノ電バス藤沢,羽田空港行き直行バス,11.5,11.5,11.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1655,1,江ノ電バス藤沢,横浜・鎌倉・藤沢～金沢線,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1656,1,横浜京急バス,羽田空港～港南台駅・戸塚駅,9.0,9.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1657,1,横浜京急バス,羽田空港～山下公園・みなとみらい地区・赤レンガ倉庫,7.5,7.5,7.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1658,1,横浜京急バス,羽田空港～新横浜（ホテルアソシア新横浜）・新横浜プリンスホテル,21.5,21.5,21.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1659,1,横浜京急バス,羽田空港～二俣川駅,11.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1660,1,横浜京急バス,横浜駅（YCAT）～東京ビッグサイト（お台場）,12.0,14.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1661,1,横浜京急バス,上大岡駅方面　金沢文庫駅ゆき,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1662,1,京王バス,001,41.0,35.0,35.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1663,1,京王バス,C・H01,51.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1664,1,京王バス,NHK,57.0,50.0,50.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1665,1,京王バス,NT01,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1666,1,京王バス,S01,87.0,70.0,70.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1667,1,京王バス,み01,99.0,84.0,84.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1668,1,京王バス,み02,24.0,21.0,21.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1669,1,京王バス,み03,10.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1670,1,京王バス,め05,39.0,21.0,21.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1671,1,京王バス,め06,113.0,85.0,85.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1672,1,京王バス,め07,11.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1673,1,京王バス,め23,32.0,22.0,22.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1674,1,京王バス,め82,35.0,31.0,31.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1675,1,京王バス,稲12,24.0,21.0,21.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1676,1,京王バス,稲13,19.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1677,1,京王バス,稲22,11.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1678,1,京王バス,永12,36.0,36.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1679,1,京王バス,永14,54.0,45.0,45.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1680,1,京王バス,永34,33.0,12.0,21.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1681,1,京王バス,永65,44.0,29.0,29.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1682,1,京王バス,永66,2.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1683,1,京王バス,館01,4.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1684,1,京王バス,吉14,33.0,28.0,28.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1685,1,京王バス,丘19,40.0,42.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1686,1,京王バス,丘21,171.0,133.0,89.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1687,1,京王バス,丘22,4.0,5.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1688,1,京王バス,丘31,60.0,44.0,44.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1689,1,京王バス,境81,19.0,18.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1690,1,京王バス,高01,17.0,24.0,24.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1691,1,京王バス,高02,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1692,1,京王バス,高11,0.0,1.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1693,1,京王バス,高21,65.0,45.0,48.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1694,1,京王バス,高22,38.0,37.0,31.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1695,1,京王バス,高23,74.0,51.0,26.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1696,1,京王バス,高24,83.0,65.0,65.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1697,1,京王バス,高25,4.0,3.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1698,1,京王バス,高26,11.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1699,1,京王バス,高27,8.0,8.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1700,1,京王バス,高32,8.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1701,1,京王バス,高45,21.0,21.0,21.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1702,1,京王バス,国01,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1703,1,京王バス,国02,31.0,27.0,27.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1704,1,京王バス,国03,40.0,35.0,35.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1705,1,京王バス,国17,52.0,50.0,50.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1706,1,京王バス,国18,34.0,33.0,33.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1707,1,京王バス,歳23,124.0,108.0,98.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1708,1,京王バス,桜06,69.0,66.0,66.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1709,1,京王バス,桜07,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1710,1,京王バス,桜08,0.0,0.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1711,1,京王バス,桜18,1.0,1.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1712,1,京王バス,桜22,34.0,36.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1713,1,京王バス,桜25,42.0,41.0,41.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1714,1,京王バス,桜27,2.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1715,1,京王バス,桜28,0.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1716,1,京王バス,桜46,30.0,32.0,32.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1717,1,京王バス,桜47,14.0,16.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1718,1,京王バス,桜62,51.0,46.0,46.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1719,1,京王バス,桜63,15.0,16.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1720,1,京王バス,桜64,5.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1721,1,京王バス,桜65,32.0,28.0,28.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1722,1,京王バス,桜72,45.0,26.0,26.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1723,1,京王バス,桜73,58.0,63.0,63.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1724,1,京王バス,桜80,54.0,52.0,52.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1725,1,京王バス,桜81,9.0,0.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1726,1,京王バス,桜83,6.0,4.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1727,1,京王バス,桜84,3.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1728,1,京王バス,桜85,38.0,37.0,37.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1729,1,京王バス,桜87,63.0,30.0,29.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1730,1,京王バス,桜88,52.0,49.0,49.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1731,1,京王バス,桜91,67.0,63.0,59.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1732,1,京王バス,寺83,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1733,1,京王バス,寺85,49.5,28.5,28.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1734,1,京王バス,寺86,19.5,29.5,29.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1735,1,京王バス,寺91,200.0,183.0,174.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1736,1,京王バス,寺92,52.0,47.0,47.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1737,1,京王バス,若01,27.0,24.0,24.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1738,1,京王バス,渋61,35.0,29.0,29.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1739,1,京王バス,渋63,94.5,84.0,82.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1740,1,京王バス,渋64,101.0,81.0,81.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1741,1,京王バス,渋66,49.0,49.0,39.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1742,1,京王バス,渋67,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1743,1,京王バス,渋68,5.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1744,1,京王バス,渋69,23.0,22.0,22.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1745,1,京王バス,宿32,118.0,97.0,90.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1746,1,京王バス,宿33,139.0,116.0,108.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1747,1,京王バス,宿41,44.0,45.0,67.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1748,1,京王バス,宿45,124.0,101.0,77.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1749,1,京王バス,宿51,117.0,74.0,74.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1750,1,京王バス,新02,15.0,15.0,15.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1751,1,京王バス,西12,49.0,38.0,38.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1752,1,京王バス,西13,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1753,1,京王バス,西14,18.0,16.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1754,1,京王バス,西15,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1755,1,京王バス,西55,31.0,16.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1756,1,京王バス,西56,92.0,85.0,85.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1757,1,京王バス,西62,40.0,36.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1758,1,京王バス,西国01,103.0,77.0,69.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1759,1,京王バス,西府01,11.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1760,1,京王バス,多01,4.0,12.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1761,1,京王バス,多03,5.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1762,1,京王バス,多05,22.0,20.0,20.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1763,1,京王バス,多11,30.0,23.0,22.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1764,1,京王バス,多16,73.0,31.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1765,1,京王バス,多17,14.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1766,1,京王バス,多43,18.0,22.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1767,1,京王バス,多44,9.0,6.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1768,1,京王バス,多61,60.0,48.0,48.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1769,1,京王バス,鷹64,167.0,102.0,91.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1770,1,京王バス,中02,36.0,30.0,29.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1771,1,京王バス,中03,4.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1772,1,京王バス,中71,64.0,60.0,57.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1773,1,京王バス,中81,2.0,1.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1774,1,京王バス,中83,12.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1775,1,京王バス,中92,124.0,96.0,94.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1776,1,京王バス,調01,54.0,48.0,32.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1777,1,京王バス,調21,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1778,1,京王バス,調33,38.0,38.0,37.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1779,1,京王バス,調34,54.0,52.0,51.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1780,1,京王バス,調35,24.0,23.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
1781,1,京王バス,調41,93.0,62.0,60.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
