id,bus_route_id,bus_stop_id,bus_stop_number,created_at,updated_at
86154,4971,28547,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86155,2094,28547,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86156,5626,28548,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86157,5331,28549,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86158,4975,28550,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86159,5028,28550,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86160,5035,28550,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86161,5056,28550,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86162,4914,28550,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86163,5331,28551,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86164,5626,28551,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86165,4971,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86166,4976,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86167,4977,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86168,4978,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86169,5035,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86170,2089,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86171,2090,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86172,2091,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86173,5056,28552,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86174,4971,28553,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86175,2095,28554,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86176,2096,28554,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86177,5757,28555,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86178,2650,28555,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86179,5627,28555,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86180,4975,28556,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86181,5028,28556,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86182,5035,28556,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86183,5056,28556,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86184,5627,28557,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86185,5627,28558,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86186,5762,28559,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86187,2650,28559,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86188,5627,28559,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86189,5627,28560,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86190,5626,28561,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86191,4914,28562,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86192,5627,28563,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86193,2650,28564,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86194,2650,28565,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86195,2650,28566,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86196,2650,28567,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86197,2650,28568,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86198,2650,28569,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86199,2650,28570,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86200,2650,28571,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86201,2095,28572,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86202,2096,28572,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86203,2650,28572,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86204,2650,28573,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86205,2106,28574,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86206,2107,28574,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86207,2163,28574,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86208,2164,28574,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86209,5754,28574,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86210,5758,28574,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86211,2650,28574,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86212,5759,28575,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86213,2108,28576,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86214,2109,28576,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86215,5626,28577,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86216,2106,28578,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86217,2107,28578,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86218,2163,28578,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86219,2164,28578,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86220,5754,28578,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86221,5758,28578,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86222,5762,28579,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86223,2650,28579,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86224,5627,28579,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86225,4971,28580,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86226,2094,28580,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86227,5762,28581,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86228,4971,28582,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86229,4975,28582,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86230,5028,28582,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86231,5035,28582,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86232,5056,28582,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86233,2106,28583,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86234,2107,28583,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86235,2163,28583,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86236,2164,28583,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86237,5754,28583,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86238,5758,28583,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86239,2650,28583,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86240,2106,28584,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86241,2107,28584,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86242,2163,28584,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86243,2164,28584,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86244,5754,28584,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86245,5758,28584,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86246,2650,28584,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86247,5010,28585,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86248,4861,28585,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86249,5005,28586,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86250,4861,28586,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86251,5004,28587,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86252,5005,28588,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86253,5010,28589,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86254,5010,28590,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86255,4861,28590,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86256,5005,28591,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86257,4861,28591,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86258,4995,28592,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86259,5008,28592,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86260,5010,28592,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86261,4861,28592,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86262,5005,28593,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86263,4861,28593,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86264,4995,28594,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86265,5005,28594,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86266,5008,28594,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86267,5010,28594,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86268,4861,28594,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86269,5005,28595,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86270,5005,28596,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86271,5005,28597,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86272,4861,28597,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86273,5009,28598,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86274,5047,28598,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86275,5048,28598,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86276,5009,28599,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86277,5047,28599,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86278,5048,28599,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86279,5190,28600,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86280,5191,28600,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86281,5192,28600,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86282,5190,28601,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86283,5191,28601,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86284,5192,28601,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86285,5193,28601,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86286,5191,28602,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86287,5190,28603,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86288,5191,28603,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86289,5192,28603,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86290,5193,28603,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86291,4999,28604,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86292,2071,28604,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86293,2074,28604,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86294,5004,28605,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86295,5004,28606,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86296,5004,28607,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86297,4998,28608,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86298,5004,28608,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86299,1974,28608,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86300,4977,28609,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86301,4998,28609,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86302,5004,28609,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86303,5004,28610,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86304,4977,28611,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86305,4998,28611,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86306,1974,28611,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86307,1520,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86308,4977,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86309,4998,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86310,1210,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86311,712,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86312,2651,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86313,2653,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86314,5696,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86315,5697,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86316,5735,28612,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86317,4999,28613,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86318,2071,28613,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86319,2074,28613,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86320,4998,28614,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86321,5004,28614,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86322,4997,28615,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86323,2653,28615,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86324,5699,28615,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86325,4997,28616,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86326,2653,28616,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86327,5699,28616,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86328,1974,28616,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86329,5191,28617,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86330,5190,28618,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86331,5191,28618,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86332,5192,28618,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86333,5193,28618,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86334,5194,28618,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86335,5190,28619,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86336,5191,28619,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86337,5192,28619,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86338,5190,28620,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86339,5191,28620,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86340,5192,28620,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86341,5193,28620,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86342,5194,28620,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86343,5191,28621,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86344,5192,28621,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86345,5193,28621,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86346,5191,28622,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86347,5192,28622,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86348,5193,28622,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86349,5191,28623,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86350,5191,28624,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86351,5191,28625,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86352,5191,28626,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86353,5190,28627,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86354,5192,28627,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86355,4977,28628,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86356,5004,28628,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86357,5004,28629,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86358,4977,28630,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86359,4997,28630,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86360,4998,28630,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86361,2653,28630,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86362,5696,28630,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86363,5697,28630,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86364,5699,28630,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86365,5735,28630,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86366,4998,28631,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86367,5004,28631,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86368,5191,28632,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86369,5191,28633,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86370,5191,28634,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86371,5187,28635,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86372,5190,28635,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86373,5191,28635,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86374,5192,28635,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86375,5193,28635,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86376,5194,28635,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86377,5191,28636,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86378,5191,28637,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86379,5187,28638,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86380,5194,28638,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86381,5190,28639,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86382,5193,28639,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86383,5190,28640,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86384,5193,28640,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86385,5009,28641,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86386,5047,28641,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86387,5048,28641,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86388,4861,28642,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86389,4861,28643,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86390,4861,28644,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86391,5005,28645,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86392,4861,28646,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86393,4861,28647,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86394,4861,28648,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86395,4861,28649,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86396,5190,28650,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86397,5191,28650,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86398,5192,28650,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86399,5193,28650,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86400,5194,28650,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86401,4861,28651,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86402,5190,28652,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86403,5192,28652,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86404,5190,28653,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86405,5192,28653,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86406,5191,28654,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86407,4861,28655,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86408,2032,28656,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86409,5057,28656,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86410,5058,28656,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86411,4975,28657,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86412,5028,28657,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86413,5035,28657,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86414,5056,28657,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86415,5329,28658,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86416,5330,28658,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86417,5329,28659,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86418,5330,28659,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86419,5331,28659,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86420,5626,28659,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86421,5329,28660,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86422,5330,28660,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86423,5331,28660,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86424,5329,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86425,5330,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86426,4975,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86427,2032,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86428,5028,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86429,5035,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86430,5056,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86431,5057,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86432,5058,28661,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86433,5626,28662,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86434,5626,28663,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86435,5257,28664,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86436,5329,28664,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86437,5330,28664,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86438,4975,28664,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86439,2032,28664,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86440,5028,28664,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86441,5035,28664,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86442,5056,28664,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86443,5329,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86444,5330,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86445,4975,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86446,2032,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86447,5028,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86448,5035,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86449,5056,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86450,5057,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86451,5058,28665,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86452,5057,28666,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86453,5058,28666,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86454,5626,28666,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86455,1520,28667,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86456,2651,28667,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86457,5735,28667,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86458,5736,28667,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86459,5735,28668,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86460,5736,28668,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86461,4999,28669,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86462,5004,28669,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86463,2071,28669,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86464,2074,28669,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86465,1974,28669,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86466,4999,28670,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86467,5004,28670,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86468,2071,28670,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86469,2074,28670,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
86470,1974,28670,,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
