id,gml_id,coordinates,bus_route_id,created_at,updated_at
13267,db/N07-11_14.xml/cv2080,"[[35.15675245,139.13351675],[35.15634139,139.13403333],[35.15629611,139.1344925],[35.15657222,139.13500639],[35.15764278,139.13560972],[35.15777806,139.13684333],[35.15755913,139.13771892]]",3794,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13268,db/N07-11_14.xml/cv2081,"[[35.15675245,139.13351675],[35.15705667,139.13378667],[35.15743417,139.13467056],[35.1582725,139.13538778],[35.15853278,139.13633611],[35.15847545,139.13716116],[35.15860083,139.13736417],[35.15755913,139.13771892]]",3794,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13269,db/N07-11_14.xml/cv2082,"[[35.15755913,139.13771892],[35.15758083,139.13829639],[35.15784451,139.13867599],[35.15644861,139.13893361],[35.15604306,139.1386525]]",3794,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13270,db/N07-11_14.xml/cv2083,"[[35.49563913,139.5624807],[35.49656167,139.56233639],[35.49784667,139.56265889],[35.49803444,139.56189028],[35.49854222,139.56149],[35.50014611,139.56151611],[35.50207417,139.56344583],[35.50257,139.5642925]]",3795,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13271,db/N07-11_14.xml/cv2084,"[[35.50257,139.5642925],[35.50143458,139.56511528],[35.4987725,139.56581389],[35.49727389,139.56556583],[35.49523444,139.56754833],[35.49398361,139.56770694],[35.49306382,139.56853261],[35.49249667,139.56996472],[35.49019833,139.57088722],[35.48902667,139.5719475],[35.48769694,139.57257389],[35.48711111,139.57262889],[35.48626875,139.57140722],[35.4853475,139.57108028],[35.48445194,139.57105944],[35.48333028,139.57071389],[35.482395,139.57083944],[35.47999111,139.57015361],[35.47834944,139.57019944],[35.47781023,139.56995306],[35.47693556,139.57127333],[35.47611858,139.57198217],[35.47367641,139.57357275],[35.47255218,139.5753326],[35.47042583,139.57681],[35.4683309,139.57948677],[35.46809,139.58018028],[35.46740344,139.58060075],[35.46766475,139.5809658],[35.46630697,139.58255158],[35.46570195,139.58351695],[35.46546812,139.5849349],[35.4659022,139.58615273],[35.46696889,139.58829528],[35.46715611,139.59042694],[35.46747611,139.59164389],[35.46828722,139.59270778],[35.46894694,139.59307556],[35.47007554,139.59333364],[35.47052505,139.59363089],[35.47076083,139.5940425],[35.47151583,139.59680278],[35.475465,139.60081056],[35.47630833,139.60210806],[35.4766125,139.61895778],[35.47645,139.62003056],[35.47516083,139.62293972],[35.47357222,139.62041083],[35.47213556,139.61878639],[35.46903946,139.61872351],[35.46822301,139.61884451],[35.46764889,139.61947806],[35.46672651,139.62111537]]",3795,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13272,db/N07-11_14.xml/cv2085,"[[35.50257,139.5642925],[35.50381333,139.56360611],[35.5060575,139.56417056],[35.50764056,139.56408806],[35.50880694,139.56454972],[35.50944917,139.56445306],[35.50903194,139.56116667],[35.50864306,139.56031194],[35.50787917,139.55967806]]",3795,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13273,db/N07-11_14.xml/cv2086,"[[35.50787917,139.55967806],[35.50731944,139.5602225],[35.50662639,139.56031861],[35.50493611,139.55898194],[35.50398389,139.55674944],[35.50308972,139.55517528],[35.50004556,139.55107722],[35.49869889,139.55058167],[35.49845111,139.55039],[35.49856796,139.55000619]]",3795,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13274,db/N07-11_14.xml/cv2087,"[[35.50787917,139.55967806],[35.50711083,139.55925083],[35.50652742,139.55837507],[35.50653035,139.55810634],[35.50738694,139.55623306],[35.50762917,139.55418667],[35.50804051,139.55258761],[35.50980194,139.54814722],[35.51101556,139.54228333],[35.51159,139.54195833],[35.51309,139.54183],[35.51400276,139.53965848]]",3795,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13275,db/N07-11_14.xml/cv2088,"[[35.43028528,139.61052056],[35.43011143,139.61021194]]",3796,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13276,db/N07-11_14.xml/cv2089,"[[35.43028528,139.61052056],[35.42984056,139.61099556],[35.42956111,139.61824339],[35.43066619,139.62072625],[35.4311075,139.62093917],[35.43069694,139.62244889],[35.42997,139.6237225],[35.42910278,139.6246775],[35.42962639,139.62545028],[35.42980111,139.62600111],[35.42857861,139.62827944],[35.42877389,139.62961694],[35.42859236,139.63033912],[35.42887917,139.63107806],[35.42908278,139.63104671],[35.4303025,139.63232],[35.43250556,139.63350417],[35.43319778,139.63446347],[35.43295583,139.63552778],[35.43305167,139.6363675],[35.43279806,139.6373725],[35.43296889,139.63863861],[35.43323667,139.63866833],[35.43389667,139.639465],[35.43471944,139.64120639],[35.43420667,139.64217722],[35.43477583,139.64325778],[35.43577278,139.64435917],[35.43586861,139.64598361],[35.43603778,139.64641722],[35.4362481,139.6467538],[35.43759361,139.64777167],[35.43768361,139.6495875],[35.43727139,139.65090528],[35.43729681,139.65152139],[35.43830278,139.65240764],[35.43933,139.6525975],[35.44001826,139.65394324],[35.44040972,139.65352778],[35.44078688,139.6526457],[35.44206325,139.652089],[35.44278583,139.65392972],[35.44319935,139.65295615],[35.44266499,139.65248577],[35.44213333,139.65094889],[35.44416221,139.6480354],[35.44565528,139.64462028],[35.44971,139.63721056],[35.44982444,139.6364975],[35.44977058,139.63290614],[35.45051999,139.6323631]]",3796,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13277,db/N07-11_14.xml/cv2090,"[[35.4464561,139.60033304],[35.44592528,139.59975583],[35.44361722,139.59626375],[35.44267444,139.59607333],[35.43997556,139.59601389],[35.43857639,139.59606583],[35.4381925,139.59626083],[35.43787667,139.59666319],[35.43732972,139.59798861],[35.43459028,139.60119139],[35.43230463,139.60263166],[35.43398983,139.60655455],[35.43315722,139.60710472],[35.43212914,139.60684329],[35.43198306,139.60873889],[35.43028528,139.61052056]]",3796,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13278,db/N07-11_14.xml/cv2091,"[[35.47592984,139.54746917],[35.47751472,139.54673944],[35.47646722,139.544525],[35.47652648,139.5443471]]",3797,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13279,db/N07-11_14.xml/cv2092,"[[35.47652648,139.5443471],[35.47846222,139.5412025],[35.47903128,139.53764724]]",3797,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13280,db/N07-11_14.xml/cv2093,"[[35.47903128,139.53764724],[35.47656323,139.54239131],[35.47639506,139.54366497],[35.47652648,139.5443471]]",3797,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13281,db/N07-11_14.xml/cv2094,"[[35.47903128,139.53764724],[35.47981944,139.53611417]]",3797,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13282,db/N07-11_14.xml/cv2095,"[[35.47981944,139.53611417],[35.48134056,139.53550139],[35.48240056,139.53460611],[35.48305361,139.53468222],[35.484,139.53530833],[35.48482156,139.53559687],[35.48547625,139.53561472],[35.48571833,139.53525333]]",3797,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13283,db/N07-11_14.xml/cv2096,"[[35.47981944,139.53611417],[35.48240312,139.53121426],[35.48375222,139.52582389],[35.48665361,139.52145306],[35.48964861,139.51759944],[35.48967382,139.51614183],[35.49282526,139.51122534],[35.4937099,139.50887567],[35.49418639,139.50843694],[35.49483389,139.50688833],[35.49541536,139.50600595],[35.49637167,139.50282028],[35.49744222,139.50185667],[35.49787643,139.50028904],[35.50001667,139.49995694],[35.50094205,139.50008032],[35.50196056,139.50255167],[35.50261417,139.50370806],[35.50292944,139.50414139],[35.50384806,139.50457639],[35.50657444,139.50301917],[35.50886608,139.50300054],[35.508895,139.49920861],[35.50825895,139.49896739],[35.5076275,139.49832667],[35.50674706,139.49824573]]",3797,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13284,db/N07-11_14.xml/cv2097,"[[35.48571833,139.53525333],[35.48611429,139.53433409],[35.48716111,139.53457695],[35.4883276,139.53415851],[35.48902556,139.53438611],[35.488975,139.53539778],[35.48860861,139.5364025],[35.48874944,139.53757278],[35.48655222,139.53665472],[35.48571833,139.53525333]]",3797,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13285,db/N07-11_14.xml/cv2098,"[[35.46831474,139.5026211],[35.46798194,139.50370222],[35.468275,139.5037575],[35.46911667,139.50270833],[35.46985806,139.50222917],[35.47513722,139.50087306],[35.47995444,139.50255944],[35.48164472,139.50352278],[35.48390417,139.50417],[35.4885125,139.50401806],[35.49025389,139.50567611],[35.49096917,139.50608306],[35.49147056,139.50630333],[35.49286222,139.50637222],[35.49433901,139.50714304],[35.49652955,139.50112022],[35.49721548,139.49622338],[35.49747222,139.4967975],[35.49787643,139.50028904],[35.50001667,139.49995694],[35.50094205,139.50008032]]",3798,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13286,db/N07-11_14.xml/cv2099,"[[35.50094205,139.50008032],[35.50224806,139.50308861],[35.50292944,139.50414139],[35.50357561,139.50454063],[35.50402833,139.5045075],[35.50657444,139.50301917],[35.50886608,139.50300054],[35.508895,139.49920861],[35.50825895,139.49896739],[35.5076275,139.49832667],[35.50674706,139.49824573],[35.50674306,139.49784444],[35.50658139,139.49762778],[35.50468667,139.49760333],[35.5043825,139.49745861],[35.50275972,139.49491111],[35.50202194,139.49581972],[35.50148111,139.49766444],[35.50148139,139.49898611],[35.50094205,139.50008032]]",3798,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13287,db/N07-11_14.xml/cv2100,"[[35.48544222,139.55670778],[35.48496694,139.55661194],[35.48380278,139.55709306],[35.48197722,139.5567425],[35.47968052,139.55770782],[35.47834376,139.56198098],[35.47842842,139.56696448],[35.47769611,139.57022],[35.47723986,139.57094278],[35.47657505,139.57160362],[35.47367641,139.57357275],[35.47255218,139.5753326],[35.47042583,139.57681],[35.4683309,139.57948677],[35.46809,139.58018028],[35.46740344,139.58060075],[35.46766475,139.5809658],[35.46630697,139.58255158],[35.46570195,139.58351695],[35.46546812,139.5849349],[35.46539534,139.58797363],[35.46522254,139.58876346],[35.46004171,139.59832588]]",3799,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13288,db/N07-11_14.xml/cv2101,"[[35.48544222,139.55670778],[35.48624194,139.55792583],[35.48651806,139.55809778],[35.48938556,139.55828361],[35.49216306,139.55804917],[35.49286722,139.55765667],[35.49465306,139.55729194],[35.49661417,139.55763056],[35.49681694,139.55707861],[35.49747611,139.55634917],[35.49730722,139.5554475],[35.49740444,139.55519528],[35.49895778,139.55631472],[35.49996093,139.55640183],[35.50073833,139.55670028],[35.50173861,139.55654611],[35.5023725,139.55712056],[35.50347139,139.55739028],[35.50369639,139.55798306],[35.50399528,139.56019472],[35.50353333,139.56169],[35.50349944,139.56290972],[35.50364028,139.56360528],[35.5060575,139.56417056],[35.50764056,139.56408806],[35.50880694,139.56454972],[35.50944917,139.56445306]]",3799,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13289,db/N07-11_14.xml/cv2102,"[[35.49845111,139.55039],[35.49769056,139.55095972],[35.49611278,139.55109056],[35.49321694,139.55023722],[35.49247889,139.55036806],[35.49211278,139.55060222],[35.49139139,139.55172389],[35.48941944,139.55274972],[35.48690694,139.55478028],[35.48544222,139.55670778]]",3799,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13290,db/N07-11_14.xml/cv2103,"[[35.49845111,139.55039],[35.49856796,139.55000619]]",3799,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13291,db/N07-11_14.xml/cv2104,"[[35.51026408,139.5678038],[35.51000694,139.56538333],[35.50944932,139.56445326],[35.50907139,139.56131806],[35.50864306,139.56031194],[35.50787917,139.55967806],[35.50731944,139.5602225],[35.50662639,139.56031861],[35.50493611,139.55898194],[35.50341556,139.55567306],[35.50141827,139.55286447],[35.50004556,139.55107722],[35.49900889,139.55074667],[35.49845111,139.55039]]",3799,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13292,db/N07-11_14.xml/cv2105,"[[35.44629842,139.59865185],[35.44633611,139.59876694],[35.44786333,139.598675],[35.44902881,139.59943145],[35.44960444,139.60006528],[35.45309203,139.60292253],[35.45660454,139.60634072],[35.45725582,139.60450471],[35.45817977,139.60264643],[35.45846563,139.60087697],[35.45928978,139.59991398],[35.46522254,139.58876346],[35.46539117,139.58805563],[35.46546,139.58499722]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13293,db/N07-11_14.xml/cv2106,"[[35.46546,139.58499722],[35.4659022,139.58615273]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13294,db/N07-11_14.xml/cv2107,"[[35.46546,139.58499722],[35.46570195,139.58351695],[35.46630697,139.58255158],[35.46766475,139.5809658],[35.46740344,139.58060075],[35.46809,139.58018028],[35.4683309,139.57948677],[35.47042583,139.57681],[35.47216923,139.57560294]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13295,db/N07-11_14.xml/cv2108,"[[35.47216923,139.57560294],[35.47281675,139.57504807],[35.47353869,139.57375671],[35.47436056,139.57430889],[35.47398906,139.57529158]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13296,db/N07-11_14.xml/cv2109,"[[35.47398906,139.57529158],[35.47378611,139.57518278],[35.47351583,139.57587806],[35.47323389,139.57612583],[35.47216923,139.57560294]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13297,db/N07-11_14.xml/cv2110,"[[35.47398906,139.57529158],[35.47710182,139.57664751],[35.4779375,139.57714917],[35.47842472,139.57768083],[35.47923083,139.57935944],[35.48016222,139.58290028],[35.48090722,139.58483917],[35.48221028,139.58676778],[35.48531462,139.58999237],[35.48719294,139.59375303]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13298,db/N07-11_14.xml/cv2111,"[[35.48719294,139.59375303],[35.48792083,139.59495639],[35.49064889,139.59798389],[35.49123944,139.59843472],[35.49295389,139.59926333],[35.49354573,139.5998513]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13299,db/N07-11_14.xml/cv2112,"[[35.48719294,139.59375303],[35.48780222,139.59322],[35.48809611,139.59194806],[35.48917889,139.59059389],[35.49002972,139.59013972],[35.49075111,139.58923083],[35.49182694,139.58848056],[35.49220444,139.58937556],[35.49284944,139.59203889],[35.49257722,139.59386889],[35.4935625,139.59559778],[35.49343861,139.59783472],[35.49382167,139.59926611],[35.49354573,139.5998513]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13300,db/N07-11_14.xml/cv2113,"[[35.49354573,139.5998513],[35.49515608,139.60233792],[35.49592437,139.60326218]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13301,db/N07-11_14.xml/cv2114,"[[35.49592437,139.60326218],[35.49585814,139.60330632]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13302,db/N07-11_14.xml/cv2115,"[[35.50820332,139.61832177],[35.50893127,139.61740372],[35.50344575,139.61023115],[35.50136011,139.60814444],[35.49821672,139.60581333],[35.49592437,139.60326218]]",3800,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13303,db/N07-11_14.xml/cv2116,"[[35.36707306,139.55189556],[35.36621833,139.55227528],[35.365735,139.54859556],[35.3663925,139.54868556],[35.36649556,139.54891194],[35.36707306,139.55189556]]",3801,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13304,db/N07-11_14.xml/cv2117,"[[35.36707306,139.55189556],[35.37006639,139.55059778],[35.37081778,139.55045194],[35.37706449,139.55229237]]",3801,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13305,db/N07-11_14.xml/cv2118,"[[35.37706449,139.55229237],[35.37766222,139.55079583],[35.378045,139.550555],[35.378685,139.55063222],[35.37861075,139.5527497]]",3801,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13306,db/N07-11_14.xml/cv2119,"[[35.37851838,139.55410127],[35.37722083,139.56444556],[35.3769825,139.56534389],[35.37579401,139.56724992],[35.37367192,139.56949256],[35.37293778,139.570595],[35.37022972,139.577275],[35.37075525,139.57751823],[35.37176861,139.5775425],[35.3750801,139.57643368]]",3801,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13307,db/N07-11_14.xml/cv2120,"[[35.37851838,139.55410127],[35.37935,139.55405806],[35.37967444,139.55337611],[35.37967917,139.55314111],[35.37948278,139.55299972],[35.37861075,139.5527497]]",3801,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13308,db/N07-11_14.xml/cv2121,"[[35.37861075,139.5527497],[35.37706449,139.55229237]]",3801,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13309,db/N07-11_14.xml/cv2122,"[[35.37861075,139.5527497],[35.37851838,139.55410127]]",3801,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13310,db/N07-11_14.xml/cv2123,"[[35.36707306,139.55189556],[35.36621833,139.55227528],[35.365735,139.54859556],[35.3663925,139.54868556],[35.36649556,139.54891194],[35.36707306,139.55189556]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13311,db/N07-11_14.xml/cv2124,"[[35.36707306,139.55189556],[35.37006639,139.55059778],[35.37081778,139.55045194],[35.37706449,139.55229237]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13312,db/N07-11_14.xml/cv2125,"[[35.37373472,139.57689611],[35.37405583,139.57911],[35.37376125,139.58216736],[35.37589389,139.58153611],[35.3800725,139.57908028]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13313,db/N07-11_14.xml/cv2126,"[[35.37706449,139.55229237],[35.37766222,139.55079583],[35.378045,139.550555],[35.378685,139.55063222],[35.37861075,139.5527497]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13314,db/N07-11_14.xml/cv2127,"[[35.37851838,139.55410127],[35.37722083,139.56444556],[35.3769825,139.56534389],[35.37579401,139.56724992],[35.37367192,139.56949256],[35.37293778,139.570595],[35.37022972,139.577275],[35.37075525,139.57751823],[35.37176861,139.5775425],[35.37373472,139.57689611]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13315,db/N07-11_14.xml/cv2128,"[[35.37851838,139.55410127],[35.37935,139.55405806],[35.37967444,139.55337611],[35.37967917,139.55314111],[35.37948278,139.55299972],[35.37861075,139.5527497]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13316,db/N07-11_14.xml/cv2129,"[[35.37861075,139.5527497],[35.37706449,139.55229237]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13317,db/N07-11_14.xml/cv2130,"[[35.37861075,139.5527497],[35.37851838,139.55410127]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13318,db/N07-11_14.xml/cv2131,"[[35.3800725,139.57908028],[35.3787775,139.57646972],[35.37785806,139.57580361],[35.37681111,139.57581],[35.37373472,139.57689611]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13319,db/N07-11_14.xml/cv2132,"[[35.3800725,139.57908028],[35.38298936,139.57729516],[35.38366806,139.57871806],[35.38503821,139.58013274],[35.38755556,139.58172278],[35.39014167,139.58246556]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13320,db/N07-11_14.xml/cv2133,"[[35.39014167,139.58246556],[35.38852472,139.58462444],[35.38776444,139.58659083],[35.38681778,139.588255],[35.38586583,139.59090222],[35.38551083,139.59128028],[35.3813125,139.59375083],[35.38386028,139.59757167],[35.38503222,139.59999194],[35.38622667,139.60097528],[35.38658722,139.60167639],[35.38471111,139.60257028],[35.38320139,139.60488056],[35.38014194,139.60720472],[35.37926861,139.60763806],[35.37606278,139.60988639],[35.368127,139.61348177],[35.36753806,139.61348278],[35.36658687,139.61287461],[35.36561278,139.61171222],[35.36461319,139.61017194],[35.3634404,139.61074932],[35.36005583,139.61087639],[35.35953194,139.61105528],[35.35805583,139.61267139],[35.35729571,139.6138856],[35.35732301,139.62030418]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13321,db/N07-11_14.xml/cv2134,"[[35.39014167,139.58246556],[35.3923675,139.5832425],[35.39537611,139.58615083],[35.39779889,139.58729917],[35.39908917,139.58831],[35.40057083,139.58974694],[35.40179361,139.59249722],[35.40233472,139.59308861],[35.40579972,139.59531611],[35.40935326,139.59602453]]",3802,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13322,db/N07-11_14.xml/cv2135,"[[35.40935326,139.59602453],[35.4106225,139.59603139]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13323,db/N07-11_14.xml/cv2136,"[[35.4106225,139.59603139],[35.41225639,139.59709694],[35.41360861,139.59716611],[35.41472526,139.59759889]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13324,db/N07-11_14.xml/cv2137,"[[35.4106225,139.59603139],[35.41090417,139.59357667],[35.41168167,139.59392056],[35.41250601,139.59457316],[35.41518028,139.59528861]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13325,db/N07-11_14.xml/cv2138,"[[35.41472526,139.59759889],[35.41489568,139.59766955]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13326,db/N07-11_14.xml/cv2139,"[[35.41472526,139.59759889],[35.41518028,139.59528861]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13327,db/N07-11_14.xml/cv2140,"[[35.41518028,139.59528861],[35.41568167,139.59273111],[35.41563639,139.59195389],[35.41293194,139.58698972],[35.41279908,139.58605055],[35.41367556,139.58419139],[35.41359083,139.58073278],[35.41449806,139.57891083],[35.4144674,139.57694638],[35.41623306,139.5742625],[35.41715694,139.56718056],[35.41686389,139.56606667],[35.41710056,139.56438917],[35.41778139,139.56298972],[35.41855417,139.562505],[35.41901611,139.56173472],[35.42030639,139.56187833],[35.42035028,139.56038],[35.42117417,139.55721194],[35.4229375,139.5584025],[35.42410944,139.55881556]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13328,db/N07-11_14.xml/cv2141,"[[35.42410944,139.55881556],[35.42495444,139.55873278],[35.42724194,139.55954528]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13329,db/N07-11_14.xml/cv2142,"[[35.42724194,139.55954528],[35.42652667,139.56040556],[35.42468444,139.55966222],[35.42410944,139.55881556]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13330,db/N07-11_14.xml/cv2143,"[[35.42724194,139.55954528],[35.42881417,139.55772139],[35.42973828,139.55773782]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13331,db/N07-11_14.xml/cv2144,"[[35.42973806,139.557735],[35.42973828,139.55773782]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13332,db/N07-11_14.xml/cv2145,"[[35.42973828,139.55773782],[35.42972667,139.55964833],[35.42724194,139.55954528]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13333,db/N07-11_14.xml/cv2146,"[[35.42973828,139.55773782],[35.43078019,139.55771858]]",3803,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13334,db/N07-11_14.xml/cv2147,"[[35.42410944,139.55881556],[35.4229375,139.5584025],[35.42117417,139.55721194],[35.42035028,139.56038],[35.42036278,139.56211944],[35.42185583,139.56458333],[35.42461083,139.56710972],[35.42578833,139.56956],[35.42773778,139.57139778],[35.42883083,139.57311167],[35.42972111,139.57399972],[35.43227889,139.57558944],[35.43378889,139.57580278],[35.43561972,139.57636056],[35.43795806,139.57595444],[35.4390625,139.57501139],[35.44094972,139.57514194],[35.44173861,139.57578222],[35.4445865,139.57752167],[35.44504222,139.57811667],[35.44532778,139.57885889],[35.44541222,139.58011167],[35.44487139,139.58341556],[35.44540667,139.5865475],[35.44544351,139.58834542],[35.44401528,139.595495],[35.44361722,139.59626375],[35.44592528,139.59975583],[35.4464561,139.60033304]]",3804,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13335,db/N07-11_14.xml/cv2148,"[[35.42724194,139.55954528],[35.42495444,139.55873278],[35.42410944,139.55881556]]",3804,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13336,db/N07-11_14.xml/cv2149,"[[35.42724194,139.55954528],[35.42652667,139.56040556],[35.42468444,139.55966222],[35.42410944,139.55881556]]",3804,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13337,db/N07-11_14.xml/cv2150,"[[35.42973806,139.557735],[35.42973828,139.55773782]]",3804,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13338,db/N07-11_14.xml/cv2151,"[[35.42973828,139.55773782],[35.42881417,139.55772139],[35.42724194,139.55954528]]",3804,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13339,db/N07-11_14.xml/cv2152,"[[35.42973828,139.55773782],[35.42972667,139.55964833],[35.42724194,139.55954528]]",3804,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13340,db/N07-11_14.xml/cv2153,"[[35.43078019,139.55771858],[35.42973828,139.55773782]]",3804,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13341,db/N07-11_14.xml/cv2154,"[[35.42410944,139.55881556],[35.4229375,139.5584025],[35.42117417,139.55721194],[35.42035028,139.56038],[35.42030639,139.56187833],[35.41899455,139.56164992],[35.41855417,139.562505],[35.41781639,139.56293806],[35.41717389,139.56415528],[35.41686389,139.56591528],[35.41715694,139.56718056],[35.41623306,139.5742625],[35.4144674,139.57694638],[35.41449806,139.57891083],[35.41360194,139.58065694],[35.4136925,139.5841225],[35.41279908,139.58605055],[35.41281917,139.58647389],[35.41293194,139.58698972],[35.41563639,139.59195389],[35.41568167,139.59273111],[35.41518028,139.59528861],[35.41710401,139.59877795],[35.42198639,139.60169667],[35.4229104,139.60197141],[35.42542306,139.60325222],[35.42635833,139.60419528],[35.42769856,139.60627829]]",3805,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13342,db/N07-11_14.xml/cv2155,"[[35.42724194,139.55954528],[35.42495444,139.55873278],[35.42410944,139.55881556]]",3805,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13343,db/N07-11_14.xml/cv2156,"[[35.42724194,139.55954528],[35.42652667,139.56040556],[35.42468444,139.55966222],[35.42410944,139.55881556]]",3805,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13344,db/N07-11_14.xml/cv2157,"[[35.42769856,139.60627829],[35.42874722,139.60820806],[35.43028528,139.61052056],[35.43198306,139.60873889],[35.43212194,139.60693444],[35.43308,139.60711361],[35.43399806,139.60663167],[35.43231333,139.60262583]]",3805,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13345,db/N07-11_14.xml/cv2158,"[[35.42973806,139.557735],[35.42973828,139.55773782]]",3805,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
13346,db/N07-11_14.xml/cv2159,"[[35.42973828,139.55773782],[35.42881417,139.55772139],[35.42724194,139.55954528]]",3805,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
