bus_stop_id,city,formatted_address
30828,さいたま市西区,埼玉県さいたま市西区大字指扇
30829,さいたま市西区,埼玉県さいたま市西区三橋六丁目
30830,さいたま市西区,埼玉県さいたま市西区三橋六丁目
30831,さいたま市西区,埼玉県さいたま市西区大字土屋
30832,さいたま市西区,埼玉県さいたま市西区大字土屋
30833,さいたま市西区,埼玉県さいたま市西区大字土屋
30834,さいたま市西区,埼玉県さいたま市西区大字指扇領別所
30835,さいたま市西区,埼玉県さいたま市西区大字指扇領別所
30836,さいたま市西区,埼玉県さいたま市西区大字島根
30837,さいたま市西区,埼玉県さいたま市西区大字島根
30838,さいたま市桜区,埼玉県さいたま市桜区大字白鍬
30839,さいたま市西区,埼玉県さいたま市西区大字中野林
30840,さいたま市西区,埼玉県さいたま市西区大字中野林
30841,さいたま市西区,埼玉県さいたま市西区大字飯田
30842,さいたま市西区,埼玉県さいたま市西区大字水判土
30843,さいたま市桜区,埼玉県さいたま市桜区大字白鍬
30844,さいたま市中央区,埼玉県さいたま市中央区八王子五丁目
30845,さいたま市中央区,埼玉県さいたま市中央区本町東三丁目
30846,さいたま市中央区,埼玉県さいたま市中央区八王子二丁目
30847,さいたま市中央区,埼玉県さいたま市中央区八王子四丁目
30848,さいたま市桜区,埼玉県さいたま市桜区大字白鍬
30849,さいたま市中央区,埼玉県さいたま市中央区八王子二丁目
30850,さいたま市中央区,埼玉県さいたま市中央区円阿弥二丁目
30851,さいたま市中央区,埼玉県さいたま市中央区円阿弥四丁目
30852,さいたま市中央区,埼玉県さいたま市中央区八王子一丁目
30853,さいたま市中央区,埼玉県さいたま市中央区円阿弥一丁目
30854,さいたま市中央区,埼玉県さいたま市中央区円阿弥一丁目
30855,さいたま市中央区,埼玉県さいたま市中央区円阿弥六丁目
30856,さいたま市中央区,埼玉県さいたま市中央区円阿弥六丁目
30857,さいたま市大宮区,埼玉県さいたま市大宮区三橋三丁目
30858,さいたま市大宮区,埼玉県さいたま市大宮区三橋四丁目
30859,さいたま市大宮区,埼玉県さいたま市大宮区三橋二丁目
30860,さいたま市西区,埼玉県さいたま市西区大字水判土
30861,さいたま市中央区,埼玉県さいたま市中央区本町東四丁目
30862,さいたま市中央区,埼玉県さいたま市中央区本町西三丁目
30863,さいたま市中央区,埼玉県さいたま市中央区本町西三丁目
30864,さいたま市中央区,埼玉県さいたま市中央区本町東五丁目
30865,さいたま市中央区,埼玉県さいたま市中央区本町西四丁目
30866,さいたま市中央区,埼玉県さいたま市中央区本町東五丁目
30867,さいたま市中央区,埼玉県さいたま市中央区本町東六丁目
30868,さいたま市中央区,埼玉県さいたま市中央区円阿弥七丁目
30869,さいたま市大宮区,埼玉県さいたま市大宮区三橋三丁目
30870,さいたま市大宮区,埼玉県さいたま市大宮区三橋三丁目
30871,さいたま市大宮区,埼玉県さいたま市大宮区上小町
30872,さいたま市大宮区,埼玉県さいたま市大宮区上小町
30873,さいたま市大宮区,埼玉県さいたま市大宮区三橋二丁目
30874,さいたま市大宮区,埼玉県さいたま市大宮区三橋三丁目
30875,さいたま市大宮区,埼玉県さいたま市大宮区上小町
30876,さいたま市大宮区,埼玉県さいたま市大宮区上小町
30877,さいたま市大宮区,埼玉県さいたま市大宮区上小町
30878,さいたま市大宮区,埼玉県さいたま市大宮区桜木町四丁目
30879,さいたま市大宮区,埼玉県さいたま市大宮区桜木町一丁目
30880,さいたま市大宮区,埼玉県さいたま市大宮区大成町一丁目
30881,さいたま市大宮区,埼玉県さいたま市大宮区大成町一丁目
30882,さいたま市大宮区,埼玉県さいたま市大宮区上小町
30883,さいたま市大宮区,埼玉県さいたま市大宮区櫛引町一丁目
30884,さいたま市大宮区,埼玉県さいたま市大宮区三橋一丁目
30885,さいたま市大宮区,埼玉県さいたま市大宮区三橋一丁目
30886,さいたま市西区,埼玉県さいたま市西区三橋五丁目
30887,さいたま市西区,埼玉県さいたま市西区三橋五丁目
30888,さいたま市西区,埼玉県さいたま市西区三橋五丁目
30889,さいたま市西区,埼玉県さいたま市西区三橋五丁目
30890,さいたま市西区,埼玉県さいたま市西区三橋六丁目
30891,さいたま市西区,埼玉県さいたま市西区三橋六丁目
30892,さいたま市大宮区,埼玉県さいたま市大宮区大成町一丁目
30893,さいたま市大宮区,埼玉県さいたま市大宮区櫛引町一丁目
30894,さいたま市大宮区,埼玉県さいたま市大宮区櫛引町一丁目
30895,さいたま市大宮区,埼玉県さいたま市大宮区三橋一丁目
30896,さいたま市大宮区,埼玉県さいたま市大宮区櫛引町一丁目
30897,さいたま市大宮区,埼玉県さいたま市大宮区桜木町二丁目
30898,さいたま市大宮区,埼玉県さいたま市大宮区大成町一丁目
30899,さいたま市大宮区,埼玉県さいたま市大宮区大成町二丁目
30900,さいたま市大宮区,埼玉県さいたま市大宮区大成町三丁目
30901,さいたま市大宮区,埼玉県さいたま市大宮区大成町三丁目
30902,さいたま市北区,埼玉県さいたま市北区櫛引町二丁目
30903,さいたま市北区,埼玉県さいたま市北区櫛引町二丁目
30904,さいたま市西区,埼玉県さいたま市西区大字指扇
30905,さいたま市中央区,埼玉県さいたま市中央区円阿弥七丁目
30906,さいたま市北区,埼玉県さいたま市北区日進町一丁目
30907,さいたま市大宮区,埼玉県さいたま市大宮区桜木町四丁目
30908,さいたま市中央区,埼玉県さいたま市中央区本町西六丁目
30909,さいたま市大宮区,埼玉県さいたま市大宮区三橋一丁目
30910,さいたま市北区,埼玉県さいたま市北区日進町一丁目
30911,さいたま市中央区,埼玉県さいたま市中央区円阿弥四丁目
30912,さいたま市中央区,埼玉県さいたま市中央区円阿弥四丁目
30913,さいたま市大宮区,埼玉県さいたま市大宮区三橋四丁目
30914,さいたま市大宮区,埼玉県さいたま市大宮区三橋四丁目
30915,さいたま市大宮区,埼玉県さいたま市大宮区三橋四丁目
30916,さいたま市北区,埼玉県さいたま市北区日進町一丁目
30917,さいたま市西区,埼玉県さいたま市西区大字水判土
30918,さいたま市西区,埼玉県さいたま市西区大字飯田
30919,さいたま市西区,埼玉県さいたま市西区大字飯田
30920,さいたま市西区,埼玉県さいたま市西区プラザ
30921,さいたま市西区,埼玉県さいたま市西区プラザ
30922,さいたま市西区,埼玉県さいたま市西区プラザ
30923,さいたま市西区,埼玉県さいたま市西区プラザ
30924,さいたま市西区,埼玉県さいたま市西区プラザ
30925,さいたま市西区,埼玉県さいたま市西区プラザ
30926,さいたま市西区,埼玉県さいたま市西区大字土屋
30927,さいたま市北区,埼玉県さいたま市北区櫛引町二丁目
30928,さいたま市中央区,埼玉県さいたま市中央区上落合七丁目
30929,さいたま市大宮区,埼玉県さいたま市大宮区三橋三丁目
30930,さいたま市中央区,埼玉県さいたま市中央区本町西六丁目
30931,さいたま市桜区,埼玉県さいたま市桜区大字白鍬
30932,さいたま市桜区,埼玉県さいたま市桜区大字白鍬
30933,さいたま市桜区,埼玉県さいたま市桜区大字白鍬
30934,さいたま市桜区,埼玉県さいたま市桜区大字白鍬
30935,川越市,埼玉県川越市大字木野目
30936,川越市,埼玉県川越市大字木野目
30937,川越市,埼玉県川越市大字古谷上
30938,川越市,埼玉県川越市大字古谷上
30939,さいたま市西区,埼玉県さいたま市西区大字土屋
30940,さいたま市中央区,埼玉県さいたま市中央区本町西四丁目
30941,さいたま市西区,埼玉県さいたま市西区大字三条町
30942,川越市,埼玉県川越市大字砂
30943,川越市,埼玉県川越市大字藤間
30944,ふじみ野市,埼玉県ふじみ野市上野台一丁目
30945,ふじみ野市,埼玉県ふじみ野市富士見台
30946,ふじみ野市,埼玉県ふじみ野市亀久保一丁目
30947,ふじみ野市,埼玉県ふじみ野市上福岡五丁目
30948,ふじみ野市,埼玉県ふじみ野市大井
30949,ふじみ野市,埼玉県ふじみ野市大井武蔵野
30950,ふじみ野市,埼玉県ふじみ野市大井武蔵野
30951,ふじみ野市,埼玉県ふじみ野市大井中央二丁目
30952,富士見市,埼玉県富士見市渡戸二丁目
30953,富士見市,埼玉県富士見市渡戸二丁目
30954,ふじみ野市,埼玉県ふじみ野市苗間
30955,富士見市,埼玉県富士見市鶴瀬東二丁目
30956,富士見市,埼玉県富士見市鶴瀬東一丁目
30957,富士見市,埼玉県富士見市鶴瀬東一丁目
30958,富士見市,埼玉県富士見市水谷東一丁目
30959,富士見市,埼玉県富士見市水谷東二丁目
30960,富士見市,埼玉県富士見市水谷東二丁目
30961,ふじみ野市,埼玉県ふじみ野市大井中央一丁目
30962,ふじみ野市,埼玉県ふじみ野市桜ケ丘三丁目
30963,さいたま市桜区,埼玉県さいたま市桜区大字神田
30964,ふじみ野市,埼玉県ふじみ野市駒林元町二丁目
30965,さいたま市南区,埼玉県さいたま市南区曲本四丁目
30966,さいたま市南区,埼玉県さいたま市南区四谷一丁目
30967,さいたま市南区,埼玉県さいたま市南区沼影一丁目
30968,さいたま市桜区,埼玉県さいたま市桜区田島六丁目
30969,さいたま市南区,埼玉県さいたま市南区四谷三丁目
30970,さいたま市南区,埼玉県さいたま市南区四谷三丁目
30971,さいたま市桜区,埼玉県さいたま市桜区田島五丁目
30972,さいたま市南区,埼玉県さいたま市南区沼影一丁目
30973,さいたま市桜区,埼玉県さいたま市桜区田島九丁目
30974,さいたま市桜区,埼玉県さいたま市桜区田島五丁目
30975,さいたま市桜区,埼玉県さいたま市桜区田島三丁目
30976,さいたま市南区,埼玉県さいたま市南区関一丁目
30977,さいたま市桜区,埼玉県さいたま市桜区田島二丁目
30978,さいたま市南区,埼玉県さいたま市南区別所七丁目
30979,さいたま市南区,埼玉県さいたま市南区白幡三丁目
30980,さいたま市桜区,埼玉県さいたま市桜区西堀四丁目
30981,さいたま市桜区,埼玉県さいたま市桜区西堀六丁目
30982,さいたま市南区,埼玉県さいたま市南区鹿手袋二丁目
30983,さいたま市南区,埼玉県さいたま市南区別所一丁目
30984,さいたま市南区,埼玉県さいたま市南区別所三丁目
30985,さいたま市南区,埼玉県さいたま市南区別所三丁目
30986,さいたま市桜区,埼玉県さいたま市桜区南元宿一丁目
30987,さいたま市桜区,埼玉県さいたま市桜区南元宿一丁目
30988,さいたま市南区,埼玉県さいたま市南区鹿手袋二丁目
30989,さいたま市浦和区,埼玉県さいたま市浦和区高砂三丁目
30990,さいたま市浦和区,埼玉県さいたま市浦和区高砂三丁目
30991,さいたま市浦和区,埼玉県さいたま市浦和区高砂四丁目
30992,さいたま市浦和区,埼玉県さいたま市浦和区仲町四丁目
30993,さいたま市南区,埼玉県さいたま市南区別所四丁目
30994,さいたま市中央区,埼玉県さいたま市中央区大戸一丁目
30995,さいたま市浦和区,埼玉県さいたま市浦和区仲町三丁目
30996,さいたま市桜区,埼玉県さいたま市桜区南元宿二丁目
30997,さいたま市桜区,埼玉県さいたま市桜区西堀九丁目
30998,さいたま市中央区,埼玉県さいたま市中央区大戸二丁目
30999,さいたま市中央区,埼玉県さいたま市中央区大戸三丁目
31000,さいたま市中央区,埼玉県さいたま市中央区大戸一丁目
31001,さいたま市浦和区,埼玉県さいたま市浦和区常盤八丁目
31002,さいたま市浦和区,埼玉県さいたま市浦和区常盤四丁目
31003,さいたま市浦和区,埼玉県さいたま市浦和区常盤四丁目
31004,さいたま市浦和区,埼玉県さいたま市浦和区常盤一丁目
31005,さいたま市浦和区,埼玉県さいたま市浦和区常盤一丁目
31006,さいたま市浦和区,埼玉県さいたま市浦和区常盤二丁目
31007,さいたま市浦和区,埼玉県さいたま市浦和区常盤三丁目
31008,さいたま市浦和区,埼玉県さいたま市浦和区常盤三丁目
31009,さいたま市浦和区,埼玉県さいたま市浦和区元町一丁目
31010,さいたま市浦和区,埼玉県さいたま市浦和区常盤七丁目
31011,さいたま市中央区,埼玉県さいたま市中央区鈴谷四丁目
31012,さいたま市中央区,埼玉県さいたま市中央区鈴谷三丁目
31013,さいたま市浦和区,埼玉県さいたま市浦和区常盤九丁目
31014,さいたま市中央区,埼玉県さいたま市中央区鈴谷五丁目
31015,さいたま市中央区,埼玉県さいたま市中央区大戸六丁目
31016,さいたま市中央区,埼玉県さいたま市中央区鈴谷六丁目
31017,さいたま市浦和区,埼玉県さいたま市浦和区北浦和五丁目
31018,さいたま市中央区,埼玉県さいたま市中央区新中里一丁目
31019,さいたま市中央区,埼玉県さいたま市中央区新中里一丁目
31020,さいたま市浦和区,埼玉県さいたま市浦和区北浦和四丁目
31021,さいたま市浦和区,埼玉県さいたま市浦和区元町二丁目
31022,さいたま市浦和区,埼玉県さいたま市浦和区領家五丁目
31023,さいたま市浦和区,埼玉県さいたま市浦和区領家六丁目
31024,さいたま市浦和区,埼玉県さいたま市浦和区北浦和一丁目
31025,さいたま市浦和区,埼玉県さいたま市浦和区北浦和一丁目
31026,さいたま市浦和区,埼玉県さいたま市浦和区北浦和一丁目
31027,さいたま市浦和区,埼玉県さいたま市浦和区北浦和四丁目
31028,さいたま市浦和区,埼玉県さいたま市浦和区北浦和四丁目
31029,さいたま市浦和区,埼玉県さいたま市浦和区北浦和一丁目
31030,さいたま市南区,埼玉県さいたま市南区辻二丁目
31031,川口市,埼玉県川口市芝塚原一丁目
31032,さいたま市南区,埼玉県さいたま市南区辻三丁目
31033,さいたま市南区,埼玉県さいたま市南区辻一丁目
31034,さいたま市南区,埼玉県さいたま市南区根岸五丁目
31035,さいたま市南区,埼玉県さいたま市南区白幡四丁目
31036,さいたま市南区,埼玉県さいたま市南区根岸四丁目
31037,さいたま市南区,埼玉県さいたま市南区根岸一丁目
31038,さいたま市南区,埼玉県さいたま市南区文蔵一丁目
31039,川口市,埼玉県川口市大字小谷場
31040,川口市,埼玉県川口市大字小谷場
31041,川口市,埼玉県川口市大字小谷場
31042,さいたま市南区,埼玉県さいたま市南区南本町一丁目
31043,さいたま市南区,埼玉県さいたま市南区南浦和二丁目
31044,さいたま市南区,埼玉県さいたま市南区南浦和三丁目
31045,さいたま市南区,埼玉県さいたま市南区南浦和二丁目
31046,さいたま市南区,埼玉県さいたま市南区南浦和二丁目
31047,さいたま市南区,埼玉県さいたま市南区大谷場二丁目
31048,さいたま市南区,埼玉県さいたま市南区南浦和一丁目
31049,さいたま市南区,埼玉県さいたま市南区南浦和一丁目
31050,さいたま市南区,埼玉県さいたま市南区南浦和一丁目
31051,さいたま市南区,埼玉県さいたま市南区大谷場二丁目
31052,さいたま市南区,埼玉県さいたま市南区太田窪五丁目
31053,さいたま市南区,埼玉県さいたま市南区大字太田窪
31054,さいたま市南区,埼玉県さいたま市南区大谷場二丁目
31055,さいたま市南区,埼玉県さいたま市南区太田窪五丁目
31056,さいたま市浦和区,埼玉県さいたま市浦和区高砂二丁目
31057,さいたま市浦和区,埼玉県さいたま市浦和区高砂一丁目
31058,さいたま市浦和区,埼玉県さいたま市浦和区東高砂町
31059,さいたま市南区,埼玉県さいたま市南区太田窪四丁目
31060,さいたま市南区,埼玉県さいたま市南区太田窪五丁目
31061,さいたま市浦和区,埼玉県さいたま市浦和区仲町一丁目
31062,さいたま市浦和区,埼玉県さいたま市浦和区前地三丁目
31063,さいたま市南区,埼玉県さいたま市南区太田窪二丁目
31064,さいたま市緑区,埼玉県さいたま市緑区太田窪三丁目
31065,さいたま市浦和区,埼玉県さいたま市浦和区本太二丁目
31066,さいたま市南区,埼玉県さいたま市南区太田窪二丁目
31067,さいたま市南区,埼玉県さいたま市南区大字広ヶ谷戸
31068,さいたま市浦和区,埼玉県さいたま市浦和区本太五丁目
31069,さいたま市緑区,埼玉県さいたま市緑区太田窪一丁目
31070,さいたま市緑区,埼玉県さいたま市緑区太田窪三丁目
31071,さいたま市緑区,埼玉県さいたま市緑区原山四丁目
31072,さいたま市浦和区,埼玉県さいたま市浦和区本太五丁目
31073,さいたま市緑区,埼玉県さいたま市緑区太田窪一丁目
31074,さいたま市浦和区,埼玉県さいたま市浦和区元町一丁目
31075,さいたま市浦和区,埼玉県さいたま市浦和区駒場一丁目
31076,さいたま市浦和区,埼玉県さいたま市浦和区駒場一丁目
31077,さいたま市浦和区,埼玉県さいたま市浦和区駒場二丁目
31078,さいたま市緑区,埼玉県さいたま市緑区原山二丁目
31079,さいたま市浦和区,埼玉県さいたま市浦和区領家一丁目
31080,さいたま市緑区,埼玉県さいたま市緑区原山二丁目
31081,さいたま市緑区,埼玉県さいたま市緑区原山三丁目
31082,さいたま市緑区,埼玉県さいたま市緑区原山三丁目
31083,さいたま市緑区,埼玉県さいたま市緑区原山四丁目
31084,さいたま市浦和区,埼玉県さいたま市浦和区領家一丁目
31085,さいたま市緑区,埼玉県さいたま市緑区道祖土四丁目
31086,さいたま市浦和区,埼玉県さいたま市浦和区領家二丁目
31087,さいたま市浦和区,埼玉県さいたま市浦和区領家三丁目
31088,さいたま市南区,埼玉県さいたま市南区白幡二丁目
31089,さいたま市中央区,埼玉県さいたま市中央区上峰三丁目
31090,さいたま市南区,埼玉県さいたま市南区南浦和二丁目
31091,さいたま市南区,埼玉県さいたま市南区大字太田窪
31092,さいたま市浦和区,埼玉県さいたま市浦和区高砂一丁目
31093,さいたま市浦和区,埼玉県さいたま市浦和区領家二丁目
31094,さいたま市中央区,埼玉県さいたま市中央区鈴谷四丁目
31095,さいたま市南区,埼玉県さいたま市南区文蔵四丁目
31096,さいたま市南区,埼玉県さいたま市南区文蔵四丁目
31097,さいたま市南区,埼玉県さいたま市南区南本町二丁目
31098,さいたま市浦和区,埼玉県さいたま市浦和区神明一丁目
31099,さいたま市浦和区,埼玉県さいたま市浦和区神明二丁目
31100,さいたま市浦和区,埼玉県さいたま市浦和区常盤六丁目
31101,さいたま市浦和区,埼玉県さいたま市浦和区常盤十丁目
31102,さいたま市浦和区,埼玉県さいたま市浦和区仲町三丁目
31103,さいたま市南区,埼玉県さいたま市南区曲本二丁目
31104,さいたま市南区,埼玉県さいたま市南区曲本三丁目
31105,さいたま市南区,埼玉県さいたま市南区曲本四丁目
31106,さいたま市南区,埼玉県さいたま市南区沼影二丁目
31107,さいたま市南区,埼玉県さいたま市南区松本一丁目
31108,さいたま市緑区,埼玉県さいたま市緑区大字中尾
31109,川口市,埼玉県川口市桜町一丁目
31110,川口市,埼玉県川口市桜町二丁目
31111,川口市,埼玉県川口市大字里
31112,川口市,埼玉県川口市大字里
31113,川口市,埼玉県川口市東川口三丁目
31114,さいたま市緑区,埼玉県さいたま市緑区大字大谷口
31115,さいたま市緑区,埼玉県さいたま市緑区大字大谷口
31116,川口市,埼玉県川口市在家町
31117,川口市,埼玉県川口市柳崎五丁目
31118,川口市,埼玉県川口市大字木曽呂
31119,川口市,埼玉県川口市大字神戸
31120,川口市,埼玉県川口市柳根町
31121,川口市,埼玉県川口市芝東町
31122,川口市,埼玉県川口市芝高木二丁目
31123,川口市,埼玉県川口市芝高木二丁目
31124,川口市,埼玉県川口市大字芝
31125,川口市,埼玉県川口市芝下二丁目
31126,川口市,埼玉県川口市前川四丁目
31127,川口市,埼玉県川口市大字西新井宿
31128,川口市,埼玉県川口市桜町一丁目
31129,川口市,埼玉県川口市桜町四丁目
31130,川口市,埼玉県川口市桜町六丁目
31131,さいたま市緑区,埼玉県さいたま市緑区大字大間木
31132,川口市,埼玉県川口市在家町
31133,川口市,埼玉県川口市柳崎五丁目
31134,さいたま市緑区,埼玉県さいたま市緑区東浦和一丁目
31135,さいたま市南区,埼玉県さいたま市南区大字円正寺
31136,さいたま市南区,埼玉県さいたま市南区大字円正寺
31137,川口市,埼玉県川口市北原台二丁目
31138,川口市,埼玉県川口市桜町四丁目
31139,川口市,埼玉県川口市大字東内野
31140,川口市,埼玉県川口市大字東内野
31141,川口市,埼玉県川口市大字東内野
31142,川口市,埼玉県川口市大字西新井宿
31143,さいたま市南区,埼玉県さいたま市南区白幡六丁目
31144,さいたま市南区,埼玉県さいたま市南区根岸五丁目
31145,さいたま市桜区,埼玉県さいたま市桜区田島六丁目
31146,さいたま市桜区,埼玉県さいたま市桜区田島五丁目
31147,さいたま市南区,埼玉県さいたま市南区沼影三丁目
31148,さいたま市桜区,埼玉県さいたま市桜区西堀四丁目
31149,さいたま市桜区,埼玉県さいたま市桜区西堀三丁目
31150,さいたま市桜区,埼玉県さいたま市桜区西堀一丁目
31151,川口市,埼玉県川口市大字小谷場
31152,川口市,埼玉県川口市芝西二丁目
31153,さいたま市浦和区,埼玉県さいたま市浦和区仲町三丁目
31154,さいたま市浦和区,埼玉県さいたま市浦和区東高砂町
31155,さいたま市桜区,埼玉県さいたま市桜区西堀三丁目
31156,さいたま市南区,埼玉県さいたま市南区松本一丁目
31157,さいたま市中央区,埼玉県さいたま市中央区新中里三丁目
31158,さいたま市中央区,埼玉県さいたま市中央区鈴谷二丁目
31159,さいたま市浦和区,埼玉県さいたま市浦和区東仲町
31160,さいたま市浦和区,埼玉県さいたま市浦和区高砂一丁目
31161,さいたま市中央区,埼玉県さいたま市中央区鈴谷五丁目
31162,さいたま市緑区,埼玉県さいたま市緑区原山四丁目
31163,さいたま市南区,埼玉県さいたま市南区大谷場一丁目
31164,さいたま市浦和区,埼玉県さいたま市浦和区元町一丁目
31165,川口市,埼玉県川口市前川三丁目
31166,川口市,埼玉県川口市前川三丁目
31167,川口市,埼玉県川口市前川四丁目
31168,川口市,埼玉県川口市本前川一丁目
31169,川口市,埼玉県川口市本前川一丁目
31170,川口市,埼玉県川口市芝下三丁目
31171,川口市,埼玉県川口市芝三丁目
31172,川口市,埼玉県川口市芝西二丁目
31173,川口市,埼玉県川口市芝西二丁目
31174,川口市,埼玉県川口市大字芝
31175,川口市,埼玉県川口市芝宮根町
31176,川口市,埼玉県川口市芝宮根町
31177,川口市,埼玉県川口市芝下三丁目
31178,川口市,埼玉県川口市芝東町
31179,川口市,埼玉県川口市前川町四丁目
31180,川口市,埼玉県川口市本前川三丁目
31181,川口市,埼玉県川口市本前川三丁目
31182,川口市,埼玉県川口市前川町三丁目
31183,川口市,埼玉県川口市柳根町
31184,川口市,埼玉県川口市大字伊刈
31185,川口市,埼玉県川口市柳崎二丁目
31186,川口市,埼玉県川口市芝西二丁目
31187,川口市,埼玉県川口市大字芝
31188,さいたま市南区,埼玉県さいたま市南区大字太田窪
31189,川口市,埼玉県川口市大字芝
31190,川口市,埼玉県川口市柳根町
31191,川口市,埼玉県川口市前川三丁目
31192,川口市,埼玉県川口市柳崎一丁目
31193,川口市,埼玉県川口市北園町
31194,川口市,埼玉県川口市在家町
31195,川口市,埼玉県川口市大字道合
31196,さいたま市緑区,埼玉県さいたま市緑区東浦和五丁目
31197,さいたま市緑区,埼玉県さいたま市緑区東浦和二丁目
31198,川口市,埼玉県川口市柳崎四丁目
31199,川口市,埼玉県川口市柳崎四丁目
31200,川口市,埼玉県川口市柳崎四丁目
31201,川口市,埼玉県川口市柳崎三丁目
31202,さいたま市南区,埼玉県さいたま市南区大字大谷口
31203,さいたま市南区,埼玉県さいたま市南区大字大谷口
31204,さいたま市緑区,埼玉県さいたま市緑区東浦和二丁目
31205,さいたま市緑区,埼玉県さいたま市緑区東浦和七丁目
31206,さいたま市緑区,埼玉県さいたま市緑区東浦和四丁目
31207,さいたま市南区,埼玉県さいたま市南区大字大谷口
31208,さいたま市南区,埼玉県さいたま市南区大字広ヶ谷戸
31209,さいたま市緑区,埼玉県さいたま市緑区東浦和七丁目
31210,さいたま市緑区,埼玉県さいたま市緑区東浦和九丁目
31211,さいたま市緑区,埼玉県さいたま市緑区大間木二丁目
31212,さいたま市緑区,埼玉県さいたま市緑区大字中尾
31213,さいたま市緑区,埼玉県さいたま市緑区芝原三丁目
31214,川口市,埼玉県川口市前川二丁目
31215,川口市,埼玉県川口市上青木六丁目
31216,川口市,埼玉県川口市大字安行領根岸
31217,川口市,埼玉県川口市桜町五丁目
31218,川口市,埼玉県川口市桜町三丁目
31219,川口市,埼玉県川口市桜町三丁目
31220,川口市,埼玉県川口市桜町二丁目
31221,川口市,埼玉県川口市大字安行領根岸
31222,川口市,埼玉県川口市大字安行領根岸
31223,川口市,埼玉県川口市大字神戸
31224,川口市,埼玉県川口市大字神戸
31225,川口市,埼玉県川口市大字道合
31226,川口市,埼玉県川口市大字神戸
31227,川口市,埼玉県川口市大字道合
31228,川口市,埼玉県川口市大字道合
31229,川口市,埼玉県川口市大字安行領根岸
31230,川口市,埼玉県川口市前川町三丁目
31231,川口市,埼玉県川口市大字西新井宿
31232,川口市,埼玉県川口市大字新井宿
31233,川口市,埼玉県川口市桜町三丁目
31234,川口市,埼玉県川口市大字赤山
31235,川口市,埼玉県川口市大字神戸
31236,川口市,埼玉県川口市大字新井宿
31237,川口市,埼玉県川口市大字石神
31238,川口市,埼玉県川口市大字木曽呂
31239,川口市,埼玉県川口市大字木曽呂
31240,川口市,埼玉県川口市大字木曽呂
31241,川口市,埼玉県川口市大字木曽呂
31242,川口市,埼玉県川口市大字源左衛門新田
31243,川口市,埼玉県川口市大字源左衛門新田
31244,川口市,埼玉県川口市大字石神
31245,川口市,埼玉県川口市大字石神
31246,川口市,埼玉県川口市大字石神
31247,川口市,埼玉県川口市大字源左衛門新田
31248,川口市,埼玉県川口市大字源左衛門新田
31249,川口市,埼玉県川口市大字差間
31250,川口市,埼玉県川口市大字差間
31251,川口市,埼玉県川口市差間三丁目
31252,川口市,埼玉県川口市北原台三丁目
31253,川口市,埼玉県川口市戸塚四丁目
31254,川口市,埼玉県川口市北原台二丁目
31255,川口市,埼玉県川口市北原台一丁目
31256,川口市,埼玉県川口市戸塚一丁目
31257,川口市,埼玉県川口市戸塚一丁目
31258,川口市,埼玉県川口市東川口一丁目
31259,さいたま市緑区,埼玉県さいたま市緑区芝原三丁目
31260,さいたま市緑区,埼玉県さいたま市緑区東浦和六丁目
31261,さいたま市緑区,埼玉県さいたま市緑区東浦和六丁目
31262,さいたま市緑区,埼玉県さいたま市緑区東浦和五丁目
31263,川口市,埼玉県川口市大字神戸
31264,さいたま市緑区,埼玉県さいたま市緑区東浦和四丁目
31265,川口市,埼玉県川口市柳崎三丁目
31266,川口市,埼玉県川口市柳崎一丁目
31267,川口市,埼玉県川口市柳崎二丁目
31268,川口市,埼玉県川口市戸塚南四丁目
31269,川口市,埼玉県川口市差間三丁目
31270,川口市,埼玉県川口市北原台三丁目
31271,川口市,埼玉県川口市差間二丁目
31272,川口市,埼玉県川口市差間一丁目
31273,川口市,埼玉県川口市差間二丁目
31274,さいたま市緑区,埼玉県さいたま市緑区芝原一丁目
31275,さいたま市緑区,埼玉県さいたま市緑区東浦和二丁目
31276,さいたま市緑区,埼玉県さいたま市緑区東浦和二丁目
31277,さいたま市緑区,埼玉県さいたま市緑区大字大谷口
31278,さいたま市緑区,埼玉県さいたま市緑区大字大谷口
31279,さいたま市緑区,埼玉県さいたま市緑区大字大谷口
31280,さいたま市緑区,埼玉県さいたま市緑区大字中尾
31281,さいたま市緑区,埼玉県さいたま市緑区大字中尾
31282,さいたま市緑区,埼玉県さいたま市緑区大字中尾
31283,川口市,埼玉県川口市前川三丁目
31284,川口市,埼玉県川口市桜町六丁目
31285,川口市,埼玉県川口市在家町
31286,さいたま市緑区,埼玉県さいたま市緑区東浦和七丁目
31287,さいたま市緑区,埼玉県さいたま市緑区大字大谷口
31288,川口市,埼玉県川口市桜町二丁目
31289,さいたま市中央区,埼玉県さいたま市中央区本町東一丁目
31290,さいたま市中央区,埼玉県さいたま市中央区本町東二丁目
31291,さいたま市中央区,埼玉県さいたま市中央区下落合五丁目
31292,さいたま市中央区,埼玉県さいたま市中央区下落合三丁目
31293,さいたま市浦和区,埼玉県さいたま市浦和区領家五丁目
31294,さいたま市浦和区,埼玉県さいたま市浦和区領家四丁目
31295,さいたま市浦和区,埼玉県さいたま市浦和区領家四丁目
31296,さいたま市浦和区,埼玉県さいたま市浦和区領家七丁目
31297,さいたま市浦和区,埼玉県さいたま市浦和区上木崎四丁目
31298,さいたま市浦和区,埼玉県さいたま市浦和区上木崎一丁目
