id,gml_id,name,latitude,longitude,created_at,updated_at,postal_code,prefecture,city,formatted_address,keyword
27007,ED01_7513,鹿島田駅入口,35.55103873,139.67673575,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27008,ED01_7514,日吉本町四南,35.54714403,139.63023616,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27009,ED01_7515,北綱島小入口,35.54591344,139.63225111,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27010,ED01_7516,日吉本町交番入口,35.54519397,139.63521292,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27011,ED01_7517,さくらが丘,35.56219828,139.63367909,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27012,ED01_7518,さくらが丘入口,35.56048735,139.63692643,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27013,ED01_7519,井田坂,35.55722122,139.64099753,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27014,ED01_7520,木月一,35.5654102,139.65199386,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27015,ED01_7521,サントリー前,35.57805706,139.64726092,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27016,ED01_7522,宮前箕輪,35.54587763,139.64897995,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27017,ED01_7523,寿福寺前,35.55248349,139.66555573,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27018,ED01_7524,小向西町,35.54579918,139.68651365,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27019,ED01_7525,戸手一,35.54578686,139.69197973,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27020,ED01_7526,東芝前,35.54870039,139.68965946,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27021,ED01_7527,武道館前,35.54888928,139.68605819,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27022,ED01_7528,妙光寺前,35.54556967,139.69622754,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27023,ED01_7529,天満天神社前,35.5524043,139.68895787,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27024,ED01_7530,東古市場,35.55189073,139.69144847,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27025,ED01_7531,古市場交番前,35.55438862,139.68411686,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27026,ED01_7532,古市場一,35.55302422,139.68685892,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27027,ED01_7533,東芝科学館前,35.54876572,139.69326635,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27028,ED01_7534,幸区役所入口,35.54513543,139.6883495,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27029,ED01_7535,小向,35.54811204,139.69519089,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27030,ED01_7536,中原駅前,35.58095246,139.64107672,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27031,ED01_7537,日吉五,35.54624479,139.65192398,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27032,ED01_7538,越路,35.54823164,139.65871734,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27033,ED01_7539,東芝小向工場,35.54949397,139.68963876,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27034,ED01_7540,中之原住宅前,35.54263019,139.66146915,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27035,ED01_7541,三ツ池公園北門,35.52926952,139.6621473,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27036,ED01_7542,鶴見税務署前,35.50747365,139.68075468,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27037,ED01_7543,本町通一,35.50357071,139.68037417,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27038,ED01_7544,東部病院,35.52332977,139.67481517,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27039,ED01_7545,下末吉公園口,35.52411499,139.67481517,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27040,ED01_7546,矢向,35.53055143,139.68059726,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27041,ED01_7547,松見町四,35.50357811,139.63810626,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27042,ED01_7548,熊野神社前,35.52446184,139.63279874,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27043,ED01_7549,川崎駅,35.53116767,139.69899584,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27044,ED01_7550,四ッ角,35.51864594,139.71747437,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27045,ED01_7551,JFE,35.51135494,139.71630772,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27046,ED01_7552,南部児童相談所前,35.52950562,139.71997221,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27047,ED01_7553,四ッ谷上町,35.52930568,139.73641222,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27048,ED01_7554,四ッ谷下町,35.52861716,139.73799226,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27049,ED01_7555,四谷,35.5250509,139.73496521,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27050,ED01_7556,四ッ谷,35.5250509,139.73496521,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27051,ED01_7557,ロジポート川崎前,35.5210083,139.73207089,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27052,ED01_7558,入江崎温水プール前,35.52050862,139.74301642,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27053,ED01_7559,観音二丁目,35.52955857,139.72939698,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27054,ED01_7560,大谷団地入口,35.56442699,139.62220785,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27055,ED01_7561,天満宮前,35.55372034,139.62191711,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27056,ED01_7562,大師,35.53537222,139.72637585,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27057,ED01_7563,二号埠頭入口,35.51352392,139.75268018,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27058,ED01_7564,京セラケミカル前,35.51412396,139.75485908,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27059,ED01_7565,東電前,35.5156528,139.7580474,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27060,ED01_7566,市営埠頭,35.51843148,139.75074795,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27061,ED01_7567,千鳥町北,35.51983649,139.75656916,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27062,ED01_7568,日本触媒前,35.52252368,139.75347719,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27063,ED01_7569,浮島町五番地,35.529167,139.77276802,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27064,ED01_7570,大師河原,35.53752215,139.7508408,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27065,ED01_7571,県営埋立地入口,35.53780884,139.75541186,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27066,ED01_7572,小島町,35.53644072,139.76047259,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27067,ED01_7573,浮島町十番地,35.5225467,139.78400531,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27068,ED01_7574,JFEコンテイナー前,35.52418112,139.78119008,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27069,ED01_7575,東芝浜川崎工場前,35.53266352,139.76689121,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27070,ED01_7576,塩浜,35.52569038,139.74774019,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27071,ED01_7577,浮島バスターミナル,35.51929687,139.78637763,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27072,ED01_7578,殿町三,35.53872042,139.75010936,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27073,ED01_7579,浮島町公園入口,35.52114846,139.78630554,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27074,ED01_7580,浮島橋交番前,35.5313448,139.7690944,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27075,ED01_7581,東扇島二十番地,35.50359788,139.76664083,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27076,ED01_7582,千鳥町,35.51767427,139.75733135,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27077,ED01_7583,内郷診療所前,35.60003304,139.21485727,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27078,ED01_7584,岡本,35.61975663,139.21031271,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27079,ED01_7585,小原,35.62101656,139.19940808,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27080,ED01_7586,底沢,35.62464663,139.20260618,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27081,ED01_7587,沼本,35.59654974,139.22514678,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27082,ED01_7588,津久井消防署前,35.59960724,139.22482056,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27083,ED01_7589,寸沢嵐,35.60089398,139.22164489,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27084,ED01_7590,宮ノ台,35.61514764,139.22035322,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27085,ED01_7591,神明台,35.61583965,139.21574575,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27086,ED01_7592,北相中前,35.61639995,139.19358139,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27087,ED01_7593,相模湖駅,35.61682232,139.18936572,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27088,ED01_7594,平野,35.61832178,139.19584155,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27089,ED01_7595,千木良,35.62081825,139.20571386,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27090,ED01_7596,桂北小前,35.61533592,139.19088184,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27091,ED01_7597,中野上町,35.58707962,139.25312656,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27092,ED01_7598,六本松,35.58901875,139.24926053,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27093,ED01_7599,奈良井,35.58818426,139.25134303,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27094,ED01_7600,川坂,35.5891531,139.25078219,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27095,ED01_7601,津久井合同庁舎前,35.5873268,139.25554612,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27096,ED01_7602,すすきの住宅前,35.58913867,139.36666751,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27097,ED01_7603,宮下,35.59161206,139.36841914,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27098,ED01_7604,旭農協前,35.59700789,139.3461321,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27099,ED01_7605,橋本本町,35.60195324,139.34073824,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27100,ED01_7606,旭小前,35.59933061,139.34350623,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27101,ED01_7607,向陽小前,35.58773515,139.36564212,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27102,ED01_7608,橋本駅北口,35.59560419,139.34484108,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27103,ED01_7609,香福寺,35.60061314,139.34087413,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27104,ED01_7610,山谷,35.59099096,139.37267195,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27105,ED01_7611,黒川,35.61385713,139.46949423,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27106,ED01_7612,下黒川,35.61768419,139.47308832,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27107,ED01_7613,よみうりランド,35.62481759,139.51624729,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27108,ED01_7614,生田根岸,35.61659264,139.55200892,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27109,ED01_7615,多摩警察署前,35.61778214,139.55832198,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27110,ED01_7616,東生田小前,35.61670343,139.54989591,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27111,ED01_7617,雪ヶ坂,35.61268208,139.5695592,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27112,ED01_7618,高津営業所,35.60849799,139.61497762,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27113,ED01_7619,新二子橋,35.60993102,139.61861786,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27114,ED01_7620,多摩区役所前,35.6196882,139.5624528,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27115,ED01_7621,城下,35.63334435,139.53059328,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27116,ED01_7622,二子神社前,35.60851164,139.62216702,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27117,ED01_7623,谷戸阿久和,35.45432615,139.50176241,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27118,ED01_7624,鶴見駅東口,35.50796144,139.67735205,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27119,ED01_7625,大雄山駅,35.31948315,139.10294437,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27120,ED01_7626,小田原市立病院前,35.26750624,139.15065115,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27121,ED01_7627,小田原駅東口,35.25567772,139.15632926,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27122,ED01_7628,新松田駅,35.34513863,139.140237,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27123,ED01_7629,松田車庫,35.34102552,139.14241348,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27124,ED01_7630,横浜駅東口バスターミナル,35.46597634,139.62560244,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27125,ED01_7631,新百合ヶ丘駅南口,35.60258684,139.50792885,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27126,ED01_7632,平塚駅北口,35.32849392,139.35029462,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27127,ED01_7633,六倉坂上,35.52633621,139.34682088,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27128,ED01_7634,小田原町,35.25400278,139.16022556,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27129,ED01_7635,菅三,35.63727992,139.52473269,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27130,ED01_7636,菅四,35.63721082,139.52672697,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27131,ED01_7637,津村,35.31934889,139.50379139,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27132,ED01_7638,大垂水,35.62068918,139.22776488,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27133,ED01_7639,ホテルニューグランド,35.4454975,139.64915639,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27134,ED01_7640,上大井駅,35.32199556,139.16428056,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27135,ED01_7641,小田原市役所,35.26428194,139.15055556,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27136,ED01_7642,第三京浜京浜川崎IC,35.59055656,139.62265078,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27137,ED01_7643,第三京浜都筑IC,35.54393591,139.60373714,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27138,ED01_7644,第三京浜出口手前,35.55398167,139.6075125,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27139,ED01_7645,JX日鉱日石エネルギー前,35.52487335,139.75024777,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27140,ED01_7646,殿町,35.53864605,139.75373704,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27141,ED01_7647,日本ユニカー前,35.52714204,139.77617582,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27142,ED01_7648,タカセセンター前,35.50346436,139.76393857,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27143,ED01_7649,プレジャーフォレスト前,35.6009571,139.19989258,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27144,ED01_7650,関川,35.60516113,139.19532451,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27145,ED01_7651,嵐山,35.60822227,139.19235674,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27146,ED01_7652,嵐山橋,35.61046476,139.1941759,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27147,ED01_7653,相模湖総合事務所前,35.6145188,139.18816341,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27148,ED01_7654,相模湖公園前,35.61308958,139.19192906,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27149,ED01_7655,県立やまゆり園,35.61407305,139.21357004,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27150,ED01_7656,仲町,35.61674822,139.18743278,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27151,ED01_7657,宿村,35.61551641,139.21151343,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27152,ED01_7658,千木良診療所前,35.61706425,139.20960668,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27153,ED01_7659,千木良小前,35.61890939,139.20762173,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27154,ED01_7660,桜木,35.58918642,139.23051364,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27155,ED01_7661,三ヶ木,35.5884316,139.23251409,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27156,ED01_7662,祥泉寺,35.58785657,139.24257375,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27157,ED01_7663,大沢,35.5889877,139.24556611,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27158,ED01_7664,道志橋,35.59243652,139.22623798,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27159,ED01_7665,下阿津,35.60264464,139.2179475,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27160,ED01_7666,阿津,35.60057361,139.21709123,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27161,ED01_7667,若柳,35.60543242,139.2190351,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27162,ED01_7668,桂橋,35.60755939,139.2175736,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27163,ED01_7669,赤馬,35.61321938,139.21618337,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27164,ED01_7670,石老山入口,35.60018334,139.20644037,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27165,ED01_7671,津久井高前,35.5873439,139.2321218,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27166,ED01_7672,帝京大前,35.59784732,139.21636243,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27167,ED01_7673,相模湖大橋,35.61345684,139.19606902,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27168,ED01_7674,相模湖林間公園入口,35.60007659,139.21012698,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27169,ED01_7675,又野八幡神社前,35.5932402,139.24219975,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27170,ED01_7676,又野城山,35.59416441,139.23864216,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27171,ED01_7677,野尻,35.59562897,139.2368118,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27172,ED01_7678,原替戸東,35.59617615,139.23463131,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27173,ED01_7679,原替戸,35.59515896,139.23308489,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27174,ED01_7680,変電所前,35.5929401,139.23144354,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27175,ED01_7681,二本木,35.59051322,139.22923135,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27176,ED01_7682,尾崎記念館,35.5938624,139.24673599,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27177,ED01_7683,入間坂,35.64245991,139.14057406,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27178,ED01_7684,陣馬登山口,35.62911897,139.14845358,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27179,ED01_7685,中里橋,35.62572562,139.14973764,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27180,ED01_7686,日野,35.6234445,139.15143967,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27181,ED01_7687,藤野中入口,35.61444953,139.15544586,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27182,ED01_7688,馬本,35.59305544,139.14986924,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27183,ED01_7689,吉原入口,35.58886877,139.14860629,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27184,ED01_7690,釜の沢,35.59016359,139.16815515,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27185,ED01_7691,吉野,35.61376162,139.16713487,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27186,ED01_7692,与瀬神社前,35.61776959,139.18410955,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27187,ED01_7693,藤野駅,35.61564966,139.15212462,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27188,ED01_7694,藤野北小前,35.64016208,139.13946345,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27189,ED01_7695,和田,35.65203448,139.15022377,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27190,ED01_7696,鎌沢入口,35.64881022,139.14446318,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27191,ED01_7697,橋詰入口,35.64557143,139.14165433,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27192,ED01_7698,名倉入口,35.61014051,139.15578245,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27193,ED01_7699,篠原,35.58670991,139.17311325,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27194,ED01_7700,寺外戸,35.65052699,139.14770955,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27195,ED01_7701,上河原,35.63686024,139.13950328,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27196,ED01_7702,上沢井,35.63356642,139.14136102,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27197,ED01_7703,沢井住宅前,35.63112788,139.14396903,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
27198,ED01_7704,見沢住宅前,35.61985768,139.17971989,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,神奈川県,,,
