"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"06","山形県","06201","山形市","062010118000","木ノ目田","38.251230","140.289837","0","1"
"06","山形県","06201","山形市","062010119000","行才","38.288162","140.308184","0","1"
"06","山形県","06201","山形市","062010120000","京旦","38.228328","140.300780","0","1"
"06","山形県","06201","山形市","062010121001","清住町一丁目","38.254848","140.316938","0","3"
"06","山形県","06201","山形市","062010121002","清住町二丁目","38.256309","140.313066","0","3"
"06","山形県","06201","山形市","062010121003","清住町三丁目","38.252824","140.313890","0","3"
"06","山形県","06201","山形市","062010122001","久保田一丁目","38.248700","140.318290","0","3"
"06","山形県","06201","山形市","062010122002","久保田二丁目","38.249628","140.315387","0","3"
"06","山形県","06201","山形市","062010122003","久保田三丁目","38.246350","140.315424","0","3"
"06","山形県","06201","山形市","062010123001","江南一丁目","38.269962","140.321062","0","3"
"06","山形県","06201","山形市","062010123002","江南二丁目","38.271736","140.321403","0","3"
"06","山形県","06201","山形市","062010123003","江南三丁目","38.272484","140.316237","0","3"
"06","山形県","06201","山形市","062010123004","江南四丁目","38.273981","140.312477","0","3"
"06","山形県","06201","山形市","062010124000","黄金","38.265089","140.303517","0","1"
"06","山形県","06201","山形市","062010125000","小姓町","38.247219","140.341309","0","1"
"06","山形県","06201","山形市","062010126000","小白川町","38.249103","140.367713","0","1"
"06","山形県","06201","山形市","062010127001","小白川町一丁目","38.246206","140.350657","0","3"
"06","山形県","06201","山形市","062010127002","小白川町二丁目","38.249212","140.351846","0","3"
"06","山形県","06201","山形市","062010127003","小白川町三丁目","38.247622","140.357991","0","3"
"06","山形県","06201","山形市","062010127004","小白川町四丁目","38.245027","140.357429","0","3"
"06","山形県","06201","山形市","062010127005","小白川町五丁目","38.245088","140.367720","0","3"
"06","山形県","06201","山形市","062010128000","寿町","38.235304","140.338131","0","1"
"06","山形県","06201","山形市","062010129000","小荷駄町","38.239457","140.340888","0","1"
"06","山形県","06201","山形市","062010130000","後明","38.271398","140.256777","0","1"
"06","山形県","06201","山形市","062010131000","こも石","38.296182","140.390534","0","1"
"06","山形県","06201","山形市","062010132000","才津","38.246356","140.270125","0","1"
"06","山形県","06201","山形市","062010133000","幸町","38.245434","140.327414","0","1"
"06","山形県","06201","山形市","062010134000","蔵王飯田","38.209064","140.332877","0","1"
"06","山形県","06201","山形市","062010135000","蔵王上野","38.175729","140.330987","0","1"
"06","山形県","06201","山形市","062010136000","蔵王温泉","38.174319","140.417910","0","1"
"06","山形県","06201","山形市","062010137000","蔵王成沢","38.200878","140.328794","0","1"
"06","山形県","06201","山形市","062010138000","蔵王野際","38.198376","140.327525","0","1"
"06","山形県","06201","山形市","062010139000","蔵王半郷","38.187585","140.325260","0","1"
"06","山形県","06201","山形市","062010140000","蔵王堀田","38.172013","140.353699","0","1"
"06","山形県","06201","山形市","062010141000","蔵王松ケ丘","38.196370","140.309506","0","1"
"06","山形県","06201","山形市","062010142001","蔵王松ケ丘一丁目","38.199430","140.312665","0","3"
"06","山形県","06201","山形市","062010142002","蔵王松ケ丘二丁目","38.191095","140.308800","0","3"
"06","山形県","06201","山形市","062010143000","蔵王南成沢","38.196714","140.315930","0","1"
"06","山形県","06201","山形市","062010144000","蔵王美原","38.198763","140.310476","0","1"
"06","山形県","06201","山形市","062010145000","蔵王山田","38.191007","140.332070","0","1"
